Peak_id	Chr	Start	End	log2FoldChange_ATAC	padj_ATAC	HOMER_annotation	HOMER_detailed_annotation	Overlaps_reg_region_of_this_gene_GREAT	dist_to_TSS_GREAT	abs_dist_to_TSS_GREAT	log2FoldChange_RNA	padj_RNA	both_rna_and_atac_sig	directionality_rna_vs_atac
A_41794	chr17	5115961	5116461	-0.793622609670161	0.097581431518565	intron (NM_001085355, intron 3 of 19)	intron (NM_001085355, intron 3 of 19)	Ldhal6b	302306	302306	NA	NA	NA	NA
A_42137	chr17	27120580	27121080	-0.648132819916694	0.0986365304229838	intron (NM_080553, intron 56 of 57)	intron (NM_080553, intron 56 of 57)	Itpr3	63276	63276	0.00242451147875693	0.992639052315439	no	NA
A_42137	chr17	27120580	27121080	-0.648132819916694	0.0986365304229838	intron (NM_080553, intron 56 of 57)	intron (NM_080553, intron 56 of 57)	Uqcc2	12836	12836	0.000227889021851965	0.999722088192533	no	NA
A_42424	chr17	43257699	43258199	-0.902625016939431	0.048196056471966	Intergenic	Intergenic	Tnfrsf21	241144	241144	-0.0230397866348835	0.915492299792896	no	NA
A_42424	chr17	43257699	43258199	-0.902625016939431	0.048196056471966	Intergenic	Intergenic	Adgrf1	-12130	12130	NA	NA	NA	NA
A_42584	chr17	49652254	49652754	-1.41260260426928	2.51253795628465e-06	intron (NM_177052, intron 3 of 22)	intron (NM_177052, intron 3 of 22)	Kif6	37118	37118	-0.00507305145524884	0.943656999230784	no	NA
A_42584	chr17	49652254	49652754	-1.41260260426928	2.51253795628465e-06	intron (NM_177052, intron 3 of 22)	intron (NM_177052, intron 3 of 22)	Rftn1	537920	537920	0.00508934887982801	0.979733168531473	no	NA
A_42673	chr17	56028236	56028736	-0.695087008689197	0.0206218108448067	intron (NM_013664, intron 1 of 9)	intron (NM_013664, intron 1 of 9)	Stap2	-22652	22652	-0.00184535168899616	0.98557825549142	no	NA
A_42673	chr17	56028236	56028736	-0.695087008689197	0.0206218108448067	intron (NM_013664, intron 1 of 9)	intron (NM_013664, intron 1 of 9)	Chaf1a	-11703	11703	-0.00221028847191898	0.984229216084074	no	NA
A_4279	chr2	25265901	25266401	-0.577032934525971	0.0794134556562165	intron (NM_175286, intron 1 of 3)	intron (NM_175286, intron 1 of 3)	Tprn	3283	3283	-0.0652033029566006	0.527362691086605	no	NA
A_4279	chr2	25265901	25266401	-0.577032934525971	0.0794134556562165	intron (NM_175286, intron 1 of 3)	intron (NM_175286, intron 1 of 3)	Anapc2	-6077	6077	-0.0258147781487835	0.897777741640583	no	NA
A_42819	chr17	65746316	65746816	-0.73969590755769	0.00760324230304618	intron (NM_133685, intron 1 of 6)	intron (NM_133685, intron 1 of 6)	Txndc2	-104148	104148	NA	NA	NA	NA
A_42819	chr17	65746316	65746816	-0.73969590755769	0.00760324230304618	intron (NM_133685, intron 1 of 6)	intron (NM_133685, intron 1 of 6)	Rab31	25936	25936	-0.104099998663423	0.413462283405297	no	NA
A_4294	chr2	25478197	25478697	-0.850026338446023	0.0112688720811479	Intergenic	Intergenic	Ptgds	-8151	8151	-0.0320777956847134	0.657708714838733	no	NA
A_4294	chr2	25478197	25478697	-0.850026338446023	0.0112688720811479	Intergenic	Intergenic	Lcn12	15214	15214	NA	NA	NA	NA
A_43447	chr18	11144809	11145309	-0.662437717842752	0.0553035012431373	Intergenic	Intergenic	Gata6	92745	92745	NA	NA	NA	NA
A_43447	chr18	11144809	11145309	-0.662437717842752	0.0553035012431373	Intergenic	Intergenic	Rbbp8	-487967	487967	-0.00349796265149085	0.969837415708891	no	NA
A_43486	chr18	12667765	12668265	-0.585731597158084	0.0266329544065184	intron (NM_028341, intron 1 of 13)	intron (NM_028341, intron 1 of 13)	Ttc39c	67869	67869	-0.0125365631654876	0.953267758826439	no	NA
A_43486	chr18	12667765	12668265	-0.585731597158084	0.0266329544065184	intron (NM_028341, intron 1 of 13)	intron (NM_028341, intron 1 of 13)	Cabyr	-72057	72057	9.46079528435156e-05	0.999722088192533	no	NA
A_43527	chr18	14201991	14202491	-0.886870426204903	0.0494127361166352	Intergenic	Intergenic	Zfp521	-229204	229204	-0.0139138150232082	0.947258102238119	no	NA
A_43527	chr18	14201991	14202491	-0.886870426204903	0.0494127361166352	Intergenic	Intergenic	Ss18	480423	480423	0.0522416806065672	0.530955136206621	no	NA
A_43609	chr18	20665995	20666495	-1.09576605839499	3.14599484344348e-05	promoter-TSS (NR_155534)	promoter-TSS (NR_155534)	Ttr	715	715	-0.0148640620322017	0.913100217720491	no	NA
A_43609	chr18	20665995	20666495	-1.09576605839499	3.14599484344348e-05	promoter-TSS (NR_155534)	promoter-TSS (NR_155534)	B4galt6	79909	79909	0.0132230145446175	0.965996031695078	no	NA
A_43921	chr18	35019025	35019525	-0.751748803507008	0.00682424295607211	Intergenic	Intergenic	Hspa9	-64668	64668	-0.0237536467832462	0.913100217720491	no	NA
A_43921	chr18	35019025	35019525	-0.751748803507008	0.00682424295607211	Intergenic	Intergenic	Ctnna1	-99334	99334	-0.0151570782384231	0.955000052775557	no	NA
A_44222	chr18	46409479	46409979	-0.936013032912224	1.02799825998658e-05	Intergenic	Intergenic	Ccdc112	-97551	97551	0.00382787572749304	0.978313783873965	no	NA
A_44222	chr18	46409479	46409979	-0.936013032912224	1.02799825998658e-05	Intergenic	Intergenic	Fem1c	115992	115992	0.0554496526293666	0.618031196360068	no	NA
A_44279	chr18	49166440	49166940	-1.35254076773686	0.00238024440876056	Intergenic	Intergenic	Dtwd2	588661	588661	-6.38603033207889e-05	0.999722088192533	no	NA
A_44619	chr18	62046920	62047420	-0.639197829055923	0.0794134556562165	Intergenic	Intergenic	Sh3tc2	93845	93845	-0.00543295926937342	0.951321391031876	no	NA
A_44619	chr18	62046920	62047420	-0.639197829055923	0.0794134556562165	Intergenic	Intergenic	Gm9949	-132706	132706	NA	NA	NA	NA
A_44638	chr18	62780437	62780937	-0.797416231980905	0.0596831962005911	Intergenic	Intergenic	Spink13	-39050	39050	NA	NA	NA	NA
A_44638	chr18	62780437	62780937	-0.797416231980905	0.0596831962005911	Intergenic	Intergenic	Apcdd1	-141294	141294	0.408598426613974	0.0297773703527039	yes	different
A_44787	chr18	67497880	67498380	-0.651360779684994	0.0737338577937507	intron (NM_176832, intron 9 of 13)	intron (NM_176832, intron 9 of 13)	Prelid3a	33014	33014	-0.0190641670135873	0.887843236929197	no	NA
A_44787	chr18	67497880	67498380	-0.651360779684994	0.0737338577937507	intron (NM_176832, intron 9 of 13)	intron (NM_176832, intron 9 of 13)	Spire1	112410	112410	-0.0261717233743133	0.904445149715134	no	NA
A_44795	chr18	67745832	67746332	-1.01186661804172	0.0055510848823096	Intergenic	Intergenic	Ptpn2	-21237	21237	0.00652144720861531	0.968919045393869	no	NA
A_44795	chr18	67745832	67746332	-1.01186661804172	0.0055510848823096	Intergenic	Intergenic	Seh1l	-28544	28544	0.000336027426436625	0.999722088192533	no	NA
A_44801	chr18	67950209	67950709	-0.87396222576043	0.0055510848823096	intron (NM_172631, intron 1 of 5)	intron (NM_172631, intron 1 of 5)	Ldlrad4	16952	16952	0.000472677973529175	0.999722088192533	no	NA
A_44801	chr18	67950209	67950709	-0.87396222576043	0.0055510848823096	intron (NM_172631, intron 1 of 5)	intron (NM_172631, intron 1 of 5)	Rnmt	-349646	349646	-0.0226219658908638	0.899854093951514	no	NA
A_45082	chr18	80316747	80317247	-0.646427057347652	0.0137639182078818	intron (NM_001190373, intron 3 of 3)	intron (NM_001190373, intron 3 of 3)	Slc66a2	63455	63455	-0.00461472059801212	0.982335665970062	no	NA
A_45082	chr18	80316747	80317247	-0.646427057347652	0.0137639182078818	intron (NM_001190373, intron 3 of 3)	intron (NM_001190373, intron 3 of 3)	Kcng2	47007	47007	-0.342139734200818	0.187801593768369	no	NA
A_45607	chr19	22916543	22917043	-0.578605964245149	0.0206218108448067	intron (NM_001362508, intron 1 of 6)	intron (NM_001362508, intron 1 of 6)	Trpm3	777497	777497	0.00604974919681768	0.98447890079408	no	NA
A_45607	chr19	22916543	22917043	-0.578605964245149	0.0206218108448067	intron (NM_001362508, intron 1 of 6)	intron (NM_001362508, intron 1 of 6)	Klf9	-224183	224183	-0.159090077713344	0.157762771183974	no	NA
A_45744	chr19	29024184	29024684	-0.957720688569866	0.00524524689955239	TTS (NM_001377047)	TTS (NM_001377047)	Cdc37l1	33832	33832	-0.00163393803836096	0.99953848657776	no	NA
A_45744	chr19	29024184	29024684	-0.957720688569866	0.00524524689955239	TTS (NM_001377047)	TTS (NM_001377047)	Ak3	23277	23277	-0.00616506888531331	0.984024777546476	no	NA
A_46733	chrX	77409291	77409791	-0.890359042502344	0.0362875341106699	Intergenic	Intergenic	Cldn34d	-806367	806367	NA	NA	NA	NA
A_46733	chrX	77409291	77409791	-0.890359042502344	0.0362875341106699	Intergenic	Intergenic	Tbl1x	-101222	101222	0.00329133675498313	0.993134863847755	no	NA
A_4717	chr2	44461953	44462453	-1.42428274000885	8.71620667808337e-09	Intergenic	Intergenic	Arhgap15	713129	713129	-0.00206539200428975	0.990133102380612	no	NA
A_4717	chr2	44461953	44462453	-1.42428274000885	8.71620667808337e-09	Intergenic	Intergenic	Gtdc1	465204	465204	-0.0188115553247525	0.892211452580869	no	NA
A_47205	chrX	159458932	159459432	-0.907016481588388	0.021776684697619	promoter-TSS (NM_001313752)	promoter-TSS (NM_001313752)	Map7d2	44360	44360	-0.0149129166741302	0.958852656683338	no	NA
A_47205	chrX	159458932	159459432	-0.907016481588388	0.021776684697619	promoter-TSS (NM_001313752)	promoter-TSS (NM_001313752)	Bclaf3	-67256	67256	0.00518854771374663	0.964704566023703	no	NA
A_47290	chrX	166731447	166731947	-0.938420986448156	0.0559603580097171	Intergenic	Intergenic	Egfl6	-145727	145727	-0.00448412466884639	0.951321391031876	no	NA
A_47290	chrX	166731447	166731947	-0.938420986448156	0.0559603580097171	Intergenic	Intergenic	Tmsb4x	477368	477368	-0.0282136376999313	0.890560715225782	no	NA
A_5436	chr2	78753859	78754359	-1.01071412077802	0.0430137859398623	Intergenic	Intergenic	Gm14461	516312	516312	NA	NA	NA	NA
A_5436	chr2	78753859	78754359	-1.01071412077802	0.0430137859398623	Intergenic	Intergenic	Ube2e3	-113765	113765	-0.0201097473383033	0.913554267393264	no	NA
A_5572	chr2	90504696	90505196	-0.750307138604794	0.00646869200128182	intron (NM_008982, intron 1 of 23)	intron (NM_008982, intron 1 of 23)	Or4x13	104056	104056	NA	NA	NA	NA
A_5572	chr2	90504696	90505196	-0.750307138604794	0.00646869200128182	intron (NM_008982, intron 1 of 23)	intron (NM_008982, intron 1 of 23)	Ptprj	75451	75451	0.011958302088055	0.968585513014815	no	NA
A_5664	chr2	92687656	92688156	-0.931362780732798	0.0187561406777077	Intergenic	Intergenic	Chst1	87949	87949	-0.000346493082727639	0.999722088192533	no	NA
A_5664	chr2	92687656	92688156	-0.931362780732798	0.0187561406777077	Intergenic	Intergenic	Syt13	-226942	226942	-0.00809661462909831	0.979733168531473	no	NA
A_5823	chr2	102579271	102579771	1.21401828827535	0.00343109375810579	intron (NM_173749, intron 1 of 10)	intron (NM_173749, intron 1 of 10)	Pamr1	29259	29259	0.00588441601652848	0.972135844211599	no	NA
A_5823	chr2	102579271	102579771	1.21401828827535	0.00343109375810579	intron (NM_173749, intron 1 of 10)	intron (NM_173749, intron 1 of 10)	Slc1a2	-78888	78888	0.0179083134864036	0.913100217720491	no	NA
A_595	chr1	37686969	37687469	-0.71012079086304	0.00303545186502172	intron (NM_028096, intron 1 of 9)	L1MD1|LINE|L1	Mgat4a	-145953	145953	0.0457897313099318	0.626724722761432	no	NA
A_595	chr1	37686969	37687469	-0.71012079086304	0.00303545186502172	intron (NM_028096, intron 1 of 9)	L1MD1|LINE|L1	Cracdl	32616	32616	-0.0198018745438973	0.945543033469647	no	NA
A_6001	chr2	110896613	110897113	-0.744204658681548	0.086142640458316	intron (NM_001355245, intron 1 of 17)	intron (NM_001355245, intron 1 of 17)	Muc15	175273	175273	NA	NA	NA	NA
A_6001	chr2	110896613	110897113	-0.744204658681548	0.086142640458316	intron (NM_001355245, intron 1 of 17)	intron (NM_001355245, intron 1 of 17)	Ano3	53810	53810	-0.00798563385541801	0.977504722527847	no	NA
A_6537	chr2	132513721	132514221	-0.600807947213599	0.0147455507506513	intron (NR_028286, intron 2 of 3)	intron (NR_028286, intron 2 of 3)	Prokr2	-128274	128274	-0.000979118772834396	0.99250836191323	no	NA
A_6537	chr2	132513721	132514221	-0.600807947213599	0.0147455507506513	intron (NR_028286, intron 2 of 3)	intron (NR_028286, intron 2 of 3)	Gpcpd1	73508	73508	-0.019247838636693	0.938645298916159	no	NA
A_6787	chr2	143451214	143451714	-0.631459598354728	0.086142640458316	Intergenic	Intergenic	Otor	372741	372741	NA	NA	NA	NA
A_6787	chr2	143451214	143451714	-0.631459598354728	0.086142640458316	Intergenic	Intergenic	Pcsk2	-94442	94442	-0.0350002178496788	0.863284896204352	no	NA
A_6985	chr2	152101719	152102219	-0.553046000377764	0.0709210360817478	Intergenic	Intergenic	Srxn1	-3297	3297	-0.0210218526735596	0.905955825414592	no	NA
A_7012	chr2	152785491	152785991	-0.833375066390927	0.000525023210068621	intron (NM_001289716, intron 2 of 2)	intron (NM_001289716, intron 2 of 2)	Cox4i2	31318	31318	-0.000129494261687935	0.999722088192533	no	NA
A_7012	chr2	152785491	152785991	-0.833375066390927	0.000525023210068621	intron (NM_001289716, intron 2 of 2)	intron (NM_001289716, intron 2 of 2)	Bcl2l1	45737	45737	-0.0344893465177862	0.835030499522679	no	NA
A_7264	chr2	163722478	163722978	-1.03866693728656	1.55092938439024e-08	intron (NM_001277096, intron 3 of 3)	intron (NM_001277096, intron 3 of 3)	Pkig	64092	64092	-0.0124963337337224	0.959281385092167	no	NA
A_7264	chr2	163722478	163722978	-1.03866693728656	1.55092938439024e-08	intron (NM_001277096, intron 3 of 3)	intron (NM_001277096, intron 3 of 3)	Ada	27261	27261	-0.00856720038006571	0.638108169598221	no	NA
A_7265	chr2	163779426	163779926	-0.941984594055056	0.098345860318552	Intergenic	Intergenic	Ada	-29187	29187	-0.00856720038006571	0.638108169598221	no	NA
A_7265	chr2	163779426	163779926	-0.941984594055056	0.098345860318552	Intergenic	Intergenic	Ccn5	-40935	40935	NA	NA	NA	NA
A_7285	chr2	164515871	164516371	-0.65299837099039	0.0986365304229838	Intergenic	Intergenic	Pigt	18351	18351	-0.0440352383232924	0.780448815309593	no	NA
A_7285	chr2	164515871	164516371	-0.65299837099039	0.0986365304229838	Intergenic	Intergenic	Wfdc2	-46042	46042	0.00061658107657665	NA	NA	NA
A_7323	chr2	166142685	166143185	-0.698708994905605	0.0204449277136608	intron (NM_001355619, intron 1 of 21)	intron (NM_001355619, intron 1 of 21)	Ncoa3	150049	150049	0.0142267183889972	0.951321391031876	no	NA
A_7323	chr2	166142685	166143185	-0.698708994905605	0.0204449277136608	intron (NM_001355619, intron 1 of 21)	intron (NM_001355619, intron 1 of 21)	Sulf2	12478	12478	-0.0157909830352374	0.951321391031876	no	NA
A_7342	chr2	167055315	167055815	-1.3067550977691	2.97328328370628e-06	exon (NM_001033196, exon 3 of 14)	exon (NM_001033196, exon 3 of 14)	Ddx27	40122	40122	0.0197889123121914	0.898069648164437	no	NA
A_7342	chr2	167055315	167055815	-1.3067550977691	2.97328328370628e-06	exon (NM_001033196, exon 3 of 14)	exon (NM_001033196, exon 3 of 14)	Znfx1	7200	7200	0.0371631600149316	0.800553960060964	no	NA
A_7369	chr2	167860472	167860972	-1.04444938872491	0.00380350869296704	Intergenic	Intergenic	Peds1	-170650	170650	-0.0169747110191428	0.9430838703037	no	NA
A_7369	chr2	167860472	167860972	-1.04444938872491	0.00380350869296704	Intergenic	Intergenic	Ptpn1	-71085	71085	0.00447265448603435	0.971345542306151	no	NA
A_7518	chr2	178304266	178304766	-0.993397077523432	0.00369568575970815	intron (NM_001177790, intron 8 of 12)	PB1D10|SINE|Alu	Phactr3	185291	185291	-0.220964182880388	0.0139129670875932	yes	same
A_7518	chr2	178304266	178304766	-0.993397077523432	0.00369568575970815	intron (NM_001177790, intron 8 of 12)	PB1D10|SINE|Alu	Sycp2	102919	102919	0.00240431014238745	NA	NA	NA
A_7843	chr3	20893001	20893501	0.809654771376739	0.0794134556562165	Intergenic	Intergenic	Agtr1b	-525824	525824	NA	NA	NA	NA
A_7979	chr3	28654735	28655235	-1.03366395136835	0.00211320075289198	intron (NM_001163007, intron 27 of 31)	intron (NM_001163007, intron 27 of 31)	Tnik	391521	391521	0.00248518418391553	0.996768310858426	no	NA
A_7979	chr3	28654735	28655235	-1.03366395136835	0.00211320075289198	intron (NM_001163007, intron 27 of 31)	intron (NM_001163007, intron 27 of 31)	Slc2a2	-42668	42668	NA	NA	NA	NA
A_809	chr1	46886030	46886530	-1.01004851706536	0.00482744119777802	intron (NM_001356417, intron 2 of 10)	intron (NM_001356417, intron 2 of 10)	Dnah7c	460438	460438	-0.0129915434977467	0.194784384683622	no	NA
A_809	chr1	46886030	46886530	-1.01004851706536	0.00482744119777802	intron (NM_001356417, intron 2 of 10)	intron (NM_001356417, intron 2 of 10)	Slc39a10	6322	6322	0.00940350077723272	0.977472183637541	no	NA
A_8367	chr3	52600727	52601227	-0.964780741047725	0.000142696819470019	Intergenic	Intergenic	Foxo1	332391	332391	-0.0351700719661541	0.771088889908443	no	NA
A_8367	chr3	52600727	52601227	-0.964780741047725	0.000142696819470019	Intergenic	Intergenic	Cog6	416010	416010	-0.0145089199428106	0.951321391031876	no	NA
A_8728	chr3	68589230	68589730	-0.641227419847124	0.0270120036511788	intron (NM_013928, intron 1 of 6)	intron (NM_013928, intron 1 of 6)	Schip1	524428	524428	-0.0102671337022081	0.972135844211599	no	NA
A_8728	chr3	68589230	68589730	-0.641227419847124	0.0270120036511788	intron (NM_013928, intron 1 of 6)	intron (NM_013928, intron 1 of 6)	Il12a	-100914	100914	0.00250466241990191	NA	NA	NA
A_8762	chr3	69542896	69543396	-0.66356199215892	0.0113222582036968	intron (NM_178726, intron 2 of 3)	intron (NM_178726, intron 2 of 3)	Ppm1l	226035	226035	-0.0142323869993352	0.961566266988839	no	NA
A_8762	chr3	69542896	69543396	-0.66356199215892	0.0113222582036968	intron (NM_178726, intron 2 of 3)	intron (NM_178726, intron 2 of 3)	B3galnt1	55564	55564	-0.0103112175356556	0.965996031695078	no	NA
A_8855	chr3	79192963	79193463	-1.13188102207029	2.93683416037781e-07	Intergenic	Intergenic	Rapgef2	93054	93054	-0.0375406802882281	0.863783825025119	no	NA
A_8872	chr3	79558875	79559375	-0.864675203667705	0.00399792528409787	intron (NM_001162999, intron 1 of 16)	intron (NM_001162999, intron 1 of 16)	Spmip2	222214	222214	NA	NA	NA	NA
A_8872	chr3	79558875	79559375	-0.864675203667705	0.00399792528409787	intron (NM_001162999, intron 1 of 16)	intron (NM_001162999, intron 1 of 16)	Fnip2	8421	8421	0.0168327825102214	0.913100217720491	no	NA
A_8998	chr3	84252820	84253320	-0.825950968296158	0.000446565637596701	intron (NM_001271726, intron 1 of 11)	intron (NM_001271726, intron 1 of 11)	Mnd1	-97034	97034	NA	NA	NA	NA
A_8998	chr3	84252820	84253320	-0.825950968296158	0.000446565637596701	intron (NM_001271726, intron 1 of 11)	intron (NM_001271726, intron 1 of 11)	Trim2	52126	52126	0.0665996833963315	0.595852519907694	no	NA
A_91	chr1	9859299	9859799	-1.66591179748423	3.05547048168502e-09	intron (NM_001037759, intron 1 of 16)	intron (NM_001037759, intron 1 of 16)	Sgk3	61192	61192	-0.00367016365433513	0.981678164630543	no	NA
A_91	chr1	9859299	9859799	-1.66591179748423	3.05547048168502e-09	intron (NM_001037759, intron 1 of 16)	intron (NM_001037759, intron 1 of 16)	Mcmdc2	-48839	48839	0.00765723942350092	0.638108169598221	no	NA
A_9431	chr3	101012206	101012706	-1.09821709685803	0.00524524689955239	intron (NM_001167906, intron 5 of 8)	intron (NM_001167906, intron 5 of 8)	Ttf2	-42543	42543	0.00286171224860877	0.979733168531473	no	NA
A_9431	chr3	101012206	101012706	-1.09821709685803	0.00524524689955239	intron (NM_001167906, intron 5 of 8)	intron (NM_001167906, intron 5 of 8)	Cd101	16850	16850	NA	NA	NA	NA
A_9517	chr3	103801797	103802297	-0.582916947853055	0.0880096750871308	3' UTR (NM_133865, exon 4 of 4)	3' UTR (NM_133865, exon 4 of 4)	Hipk1	-10234	10234	0.000873807491481831	0.999860771974693	no	NA
A_9517	chr3	103801797	103802297	-0.582916947853055	0.0880096750871308	3' UTR (NM_133865, exon 4 of 4)	3' UTR (NM_133865, exon 4 of 4)	Ap4b1	-7223	7223	-0.00137614406829127	0.996808819006661	no	NA
