ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24183	"ENSG00000099821.14"	"POLRMT"	chr19	-	633199	633537	633199	633310	633424	633537
24184	"ENSG00000142408.7"	"CACNG8"	chr19	+	53977742	53978229	53977742	53977887	53978145	53978229
24185	"ENSG00000196418.13"	"ZNF124"	chr1	-	247138144	247138757	247138144	247138562	247138715	247138757
24186	"ENSG00000128699.15"	"ORMDL1"	chr2	-	189782421	189782792	189782421	189782602	189782679	189782792
24187	"ENSG00000133858.17"	"ZFC3H1"	chr12	-	71614534	71614967	71614534	71614700	71614833	71614967
24188	"ENSG00000134709.13"	"HOOK1"	chr1	+	59814785	59815255	59814785	59814810	59815035	59815255
24189	"ENSG00000221978.13"	"CCNL2"	chr1	-	1387542	1387859	1387542	1387582	1387719	1387859
24190	"ENSG00000221978.13"	"CCNL2"	chr1	-	1387542	1387859	1387542	1387582	1387776	1387859
24191	"ENSG00000221978.13"	"CCNL2"	chr1	-	1387719	1388065	1387719	1387869	1387953	1388065
24192	"ENSG00000221978.13"	"CCNL2"	chr1	-	1388491	1388669	1388491	1388510	1388625	1388669
24193	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390153	1390563	1390153	1390370	1390458	1390563
24194	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390153	1390563	1390153	1390371	1390458	1390563
24195	"ENSG00000221978.13"	"CCNL2"	chr1	-	1390765	1391575	1390765	1390865	1391306	1391575
24196	"ENSG00000221978.13"	"CCNL2"	chr1	-	1398233	1398671	1398233	1398342	1398596	1398671
24197	"ENSG00000259080.1"	"ENSG00000259080"	chr2	+	27634839	27635174	27634839	27634879	27635139	27635174
24198	"ENSG00000259080.1"	"ENSG00000259080"	chr2	+	27634839	27635174	27634839	27634923	27635139	27635174
24199	"ENSG00000259080.1"	"ENSG00000259080"	chr2	+	27634839	27635174	27634839	27634924	27635139	27635174
24200	"ENSG00000310018.1"	"ENSG00000310018"	chr1	+	208613413	208614393	208613413	208613587	208614169	208614393
24201	"ENSG00000185624.16"	"P4HB"	chr17	-	81846970	81847347	81846970	81847012	81847242	81847347
24202	"ENSG00000185624.16"	"P4HB"	chr17	-	81846970	81847347	81846970	81847068	81847242	81847347
24203	"ENSG00000185624.16"	"P4HB"	chr17	-	81846970	81847347	81846970	81847072	81847242	81847347
24204	"ENSG00000185624.16"	"P4HB"	chr17	-	81855141	81855548	81855141	81855279	81855452	81855548
24205	"ENSG00000185624.16"	"P4HB"	chr17	-	81855452	81856695	81855452	81855586	81856679	81856695
24206	"ENSG00000185624.16"	"P4HB"	chr17	-	81859180	81859718	81859180	81859387	81859505	81859718
24207	"ENSG00000185624.16"	"P4HB"	chr17	-	81859180	81860194	81859180	81859387	81860065	81860194
24208	"ENSG00000185624.16"	"P4HB"	chr17	-	81859180	81860520	81859180	81859387	81860340	81860520
24209	"ENSG00000177822.11"	"TENM3-AS1"	chr4	-	182144046	182144289	182144046	182144140	182144285	182144289
24210	"ENSG00000125505.17"	"MBOAT7"	chr19	-	54183256	54183680	54183256	54183288	54183520	54183680
24211	"ENSG00000125505.17"	"MBOAT7"	chr19	-	54183256	54183680	54183256	54183430	54183520	54183680
24212	"ENSG00000162825.18"	"NBPF20"	chr1	-	145405409	145405801	145405409	145405564	145405670	145405801
24213	"ENSG00000162825.18"	"NBPF20"	chr1	-	145424482	145424898	145424482	145424552	145424779	145424898
24214	"ENSG00000119004.17"	"CYP20A1"	chr2	+	203272669	203272989	203272669	203272748	203272869	203272989
24215	"ENSG00000119004.17"	"CYP20A1"	chr2	+	203272669	203272989	203272669	203272748	203272873	203272989
24216	"ENSG00000119004.17"	"CYP20A1"	chr2	+	203292261	203292601	203292261	203292326	203292483	203292601
24217	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57622558	57622859	57622558	57622641	57622786	57622859
24218	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57623550	57623913	57623550	57623631	57623835	57623913
24219	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57623835	57624327	57623835	57623913	57624002	57624327
24220	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57623835	57624327	57623835	57623913	57624249	57624327
24221	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57624002	57624327	57624002	57624098	57624249	57624327
24222	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57624249	57624606	57624249	57624327	57624499	57624606
24223	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57624419	57624793	57624419	57624606	57624723	57624793
24224	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57624874	57625156	57624874	57624982	57625122	57625156
24225	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57624874	57625318	57624874	57625156	57625235	57625318
24226	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625125	57625464	57625125	57625156	57625409	57625464
24227	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625125	57625464	57625125	57625318	57625409	57625464
24228	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625289	57625688	57625289	57625464	57625581	57625688
24229	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625409	57625752	57625409	57625464	57625624	57625752
24230	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625409	57625752	57625409	57625464	57625640	57625752
24231	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625624	57626036	57625624	57625688	57625997	57626036
24232	"ENSG00000135502.20"	"SLC26A10P"	chr12	+	57625624	57626036	57625624	57625752	57625997	57626036
24233	"ENSG00000142864.15"	"SERBP1"	chr1	-	67424883	67425120	67424883	67424977	67425082	67425120
24234	"ENSG00000142864.15"	"SERBP1"	chr1	-	67424883	67425223	67424883	67424959	67425082	67425223
24235	"ENSG00000142864.15"	"SERBP1"	chr1	-	67424883	67425223	67424883	67424986	67425082	67425223
24236	"ENSG00000068971.14"	"PPP2R5B"	chr11	+	64925847	64926135	64925847	64925933	64926055	64926135
24237	"ENSG00000068971.14"	"PPP2R5B"	chr11	+	64927733	64928145	64927733	64927903	64928065	64928145
24238	"ENSG00000160948.14"	"VPS28"	chr8	-	144423600	144424132	144423600	144423915	144424040	144424132
24239	"ENSG00000160948.14"	"VPS28"	chr8	-	144424040	144424407	144424040	144424132	144424214	144424407
24240	"ENSG00000160948.14"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424698	144424819
24241	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144425772	144424945	144425051	144425660	144425772
24242	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144426208	144424945	144425040	144425682	144426208
24243	"ENSG00000160948.14"	"VPS28"	chr8	-	144424945	144425772	144424945	144425051	144425686	144425772
24244	"ENSG00000160948.14"	"VPS28"	chr8	-	144425660	144426063	144425660	144425772	144425874	144426063
24245	"ENSG00000160948.14"	"VPS28"	chr8	-	144425660	144426063	144425660	144425772	144425921	144426063
24246	"ENSG00000160948.14"	"VPS28"	chr8	-	144425682	144426208	144425682	144426059	144426179	144426208
24247	"ENSG00000160948.14"	"VPS28"	chr8	-	144425682	144426208	144425682	144426105	144426179	144426208
24248	"ENSG00000160948.14"	"VPS28"	chr8	-	144426908	144427271	144426908	144426979	144427054	144427271
24249	"ENSG00000160948.14"	"VPS28"	chr8	-	144426908	144427271	144426908	144426979	144427081	144427271
24250	"ENSG00000160948.14"	"VPS28"	chr8	-	144426908	144427271	144426908	144426979	144427171	144427271
24251	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155746618	155746935	155746618	155746688	155746795	155746935
24252	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155746970	155747407	155746970	155747183	155747268	155747407
24253	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155747128	155747432	155747128	155747183	155747319	155747432
24254	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155747319	155747680	155747319	155747407	155747562	155747680
24255	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155747319	155747680	155747319	155747432	155747562	155747680
24256	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155747562	155747803	155747562	155747680	155747761	155747803
24257	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155748361	155748788	155748361	155748531	155748605	155748788
24258	"ENSG00000203761.5"	"MSTO2P"	chr1	+	155749326	155749598	155749326	155749431	155749521	155749598
24259	"ENSG00000161999.13"	"JMJD8"	chr16	-	682657	683060	682657	682874	682952	683060
24260	"ENSG00000161999.13"	"JMJD8"	chr16	-	682952	683252	682952	683087	683166	683252
24261	"ENSG00000161999.13"	"JMJD8"	chr16	-	682952	683342	682952	683087	683321	683342
24262	"ENSG00000161999.13"	"JMJD8"	chr16	-	683166	683342	683166	683234	683321	683342
24263	"ENSG00000161999.13"	"JMJD8"	chr16	-	683684	683909	683684	683781	683856	683909
24264	"ENSG00000161999.13"	"JMJD8"	chr16	-	683860	684155	683860	683909	684041	684155
24265	"ENSG00000161999.13"	"JMJD8"	chr16	-	683856	684303	683856	684155	684233	684303
24266	"ENSG00000161999.13"	"JMJD8"	chr16	-	683856	684336	683856	683909	684233	684336
24267	"ENSG00000161999.13"	"JMJD8"	chr16	-	684065	684528	684065	684155	684236	684528
24268	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769638	6769843	6769999
24269	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769674	6769843	6769999
24270	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769626	6769920	6769999
24271	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769638	6769920	6769999
24272	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769658	6769920	6769999
24273	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769674	6769920	6769999
24274	"ENSG00000159335.19"	"PTMS"	chr12	+	6769611	6769999	6769611	6769676	6769920	6769999
24275	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769923	6770061
24276	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769926	6770061
24277	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769941	6770061
24278	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769944	6770061
24279	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769965	6770061
24280	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769972	6770061
24281	"ENSG00000159335.19"	"PTMS"	chr12	+	6769602	6770061	6769602	6769674	6769974	6770061
24282	"ENSG00000159335.19"	"PTMS"	chr12	+	6769920	6770179	6769920	6769999	6770114	6770179
24283	"ENSG00000159335.19"	"PTMS"	chr12	+	6769843	6770179	6769843	6769999	6770156	6770179
24284	"ENSG00000159335.19"	"PTMS"	chr12	+	6769923	6770218	6769923	6770061	6770156	6770218
24285	"ENSG00000159335.19"	"PTMS"	chr12	+	6769920	6770179	6769920	6769999	6770168	6770179
24286	"ENSG00000159335.19"	"PTMS"	chr12	+	6769920	6770179	6769920	6769999	6770171	6770179
24287	"ENSG00000159335.19"	"PTMS"	chr12	+	6769920	6770179	6769920	6769999	6770174	6770179
24288	"ENSG00000159335.19"	"PTMS"	chr12	+	6770114	6770498	6770114	6770218	6770391	6770498
24289	"ENSG00000023287.13"	"RB1CC1"	chr8	-	52642519	52642812	52642519	52642591	52642703	52642812
24290	"ENSG00000023287.13"	"RB1CC1"	chr8	-	52660597	52661007	52660597	52660657	52660925	52661007
24291	"ENSG00000023287.13"	"RB1CC1"	chr8	-	52683548	52683955	52683548	52683719	52683886	52683955
24292	"ENSG00000132768.14"	"DPH2"	chr1	+	43970607	43971013	43970607	43970817	43970965	43971013
24293	"ENSG00000132768.14"	"DPH2"	chr1	+	43970607	43971106	43970607	43970708	43970965	43971106
24294	"ENSG00000132768.14"	"DPH2"	chr1	+	43970595	43971102	43970595	43970708	43971040	43971102
24295	"ENSG00000132768.14"	"DPH2"	chr1	+	43970965	43971414	43970965	43971189	43971386	43971414
24296	"ENSG00000132768.14"	"DPH2"	chr1	+	43970965	43971414	43970965	43971220	43971386	43971414
24297	"ENSG00000132768.14"	"DPH2"	chr1	+	43971386	43972070	43971386	43971414	43971659	43972070
24298	"ENSG00000132768.14"	"DPH2"	chr1	+	43971386	43972070	43971386	43971457	43971659	43972070
24299	"ENSG00000132768.14"	"DPH2"	chr1	+	43971920	43972334	43971920	43972070	43972157	43972334
24300	"ENSG00000134684.13"	"YARS1"	chr1	-	32797591	32797873	32797591	32797638	32797762	32797873
24301	"ENSG00000134684.13"	"YARS1"	chr1	-	32810730	32811110	32810730	32810766	32810910	32811110
24302	"ENSG00000116977.19"	"LGALS8"	chr1	+	236542760	236543609	236542760	236542787	236543458	236543609
24303	"ENSG00000116977.19"	"LGALS8"	chr1	+	236542760	236543609	236542760	236542787	236543561	236543609
24304	"ENSG00000169255.15"	"B3GALNT1"	chr3	-	161086000	161086788	161086000	161086421	161086653	161086788
24305	"ENSG00000169255.15"	"B3GALNT1"	chr3	-	161104778	161105224	161104778	161104895	161105002	161105224
24306	"ENSG00000169255.15"	"B3GALNT1"	chr3	-	161104778	161105261	161104778	161104895	161105234	161105261
24307	"ENSG00000127481.15"	"UBR4"	chr1	-	19081348	19082240	19081348	19081573	19082058	19082240
24308	"ENSG00000127481.15"	"UBR4"	chr1	-	19087815	19088172	19087815	19087929	19088023	19088172
24309	"ENSG00000127481.15"	"UBR4"	chr1	-	19095544	19095922	19095544	19095652	19095831	19095922
24310	"ENSG00000127481.15"	"UBR4"	chr1	-	19104584	19104916	19104584	19104666	19104752	19104916
24311	"ENSG00000127481.15"	"UBR4"	chr1	-	19113461	19113827	19113461	19113610	19113698	19113827
24312	"ENSG00000127481.15"	"UBR4"	chr1	-	19122587	19123060	19122587	19122657	19122832	19123060
24313	"ENSG00000127481.15"	"UBR4"	chr1	-	19141346	19141769	19141346	19141524	19141646	19141769
24314	"ENSG00000127481.15"	"UBR4"	chr1	-	19141346	19141769	19141346	19141524	19141649	19141769
24315	"ENSG00000127481.15"	"UBR4"	chr1	-	19161588	19161849	19161588	19161736	19161826	19161849
24316	"ENSG00000127481.15"	"UBR4"	chr1	-	19173180	19173618	19173180	19173306	19173438	19173618
24317	"ENSG00000127481.15"	"UBR4"	chr1	-	19183810	19184075	19183810	19183896	19184015	19184075
24318	"ENSG00000127481.15"	"UBR4"	chr1	-	19197664	19198049	19197664	19197807	19197946	19198049
24319	"ENSG00000127481.15"	"UBR4"	chr1	-	19197664	19198049	19197664	19197811	19197946	19198049
24320	"ENSG00000127481.15"	"UBR4"	chr1	-	19199316	19199754	19199316	19199413	19199650	19199754
24321	"ENSG00000166387.14"	"PPFIBP2"	chr11	+	7650748	7651844	7650748	7651066	7651655	7651844
24322	"ENSG00000163918.12"	"RFC4"	chr3	-	186789899	186790245	186789899	186790064	186790137	186790245
24323	"ENSG00000163918.12"	"RFC4"	chr3	-	186789879	186790245	186789879	186790064	186790141	186790245
24324	"ENSG00000163918.12"	"RFC4"	chr3	-	186789902	186790245	186789902	186790060	186790141	186790245
24325	"ENSG00000163918.12"	"RFC4"	chr3	-	186789891	186790406	186789891	186790245	186790325	186790406
24326	"ENSG00000163918.12"	"RFC4"	chr3	-	186789891	186790406	186789891	186790270	186790325	186790406
24327	"ENSG00000163918.12"	"RFC4"	chr3	-	186790137	186790406	186790137	186790255	186790325	186790406
24328	"ENSG00000163918.12"	"RFC4"	chr3	-	186791322	186791850	186791322	186791462	186791724	186791850
24329	"ENSG00000163918.12"	"RFC4"	chr3	-	186792489	186792950	186792489	186792610	186792803	186792950
24330	"ENSG00000146729.10"	"NIPSNAP2"	chr7	+	55978349	55978724	55978349	55978395	55978600	55978724
24331	"ENSG00000159479.17"	"MED8"	chr1	-	43386588	43386966	43386588	43386670	43386857	43386966
24332	"ENSG00000146350.14"	"TBC1D32"	chr6	-	121106022	121106461	121106022	121106163	121106243	121106461
24333	"ENSG00000146350.14"	"TBC1D32"	chr6	-	121294569	121294850	121294569	121294660	121294785	121294850
24334	"ENSG00000066322.15"	"ELOVL1"	chr1	-	43364557	43364794	43364557	43364647	43364737	43364794
24335	"ENSG00000066322.15"	"ELOVL1"	chr1	-	43364557	43365008	43364557	43364794	43364927	43365008
24336	"ENSG00000066322.15"	"ELOVL1"	chr1	-	43365185	43365621	43365185	43365376	43365563	43365621
24337	"ENSG00000162521.19"	"RBBP4"	chr1	+	32668738	32669131	32668738	32668854	32668971	32669131
24338	"ENSG00000162521.19"	"RBBP4"	chr1	+	32668738	32669131	32668738	32668854	32669044	32669131
24339	"ENSG00000162521.19"	"RBBP4"	chr1	+	32669266	32669563	32669266	32669357	32669485	32669563
24340	"ENSG00000162521.19"	"RBBP4"	chr1	+	32672455	32672699	32672455	32672526	32672641	32672699
24341	"ENSG00000162521.19"	"RBBP4"	chr1	+	32672449	32672900	32672449	32672526	32672790	32672900
24342	"ENSG00000162521.19"	"RBBP4"	chr1	+	32672641	32672900	32672641	32672699	32672790	32672900
24343	"ENSG00000162521.19"	"RBBP4"	chr1	+	32672641	32672900	32672641	32672699	32672791	32672900
24344	"ENSG00000162521.19"	"RBBP4"	chr1	+	32672790	32673012	32672790	32672901	32672984	32673012
24345	"ENSG00000109917.11"	"ZPR1"	chr11	-	116785450	116785843	116785450	116785636	116785795	116785843
24346	"ENSG00000109917.11"	"ZPR1"	chr11	-	116785450	116785882	116785450	116785662	116785795	116785882
24347	"ENSG00000109917.11"	"ZPR1"	chr11	-	116786562	116787059	116786562	116786581	116786968	116787059
24348	"ENSG00000109917.11"	"ZPR1"	chr11	-	116787481	116787987	116787481	116787643	116787742	116787987
24349	"ENSG00000109917.11"	"ZPR1"	chr11	-	116787481	116787987	116787481	116787643	116787789	116787987
24350	"ENSG00000109917.11"	"ZPR1"	chr11	-	116787461	116787898	116787461	116787602	116787819	116787898
24351	"ENSG00000109917.11"	"ZPR1"	chr11	-	116787592	116787989	116787592	116787643	116787819	116787989
24352	"ENSG00000109917.11"	"ZPR1"	chr11	-	116787592	116788039	116787592	116787643	116787847	116788039
24353	"ENSG00000197323.12"	"TRIM33"	chr1	-	114408676	114408960	114408676	114408740	114408858	114408960
24354	"ENSG00000197323.12"	"TRIM33"	chr1	-	114463103	114463575	114463103	114463236	114463411	114463575
24355	"ENSG00000134744.14"	"TUT4"	chr1	-	52431012	52431433	52431012	52431118	52431316	52431433
24356	"ENSG00000134744.14"	"TUT4"	chr1	-	52431125	52431433	52431125	52431223	52431316	52431433
24357	"ENSG00000134744.14"	"TUT4"	chr1	-	52481422	52481842	52481422	52481635	52481803	52481842
24358	"ENSG00000085382.12"	"HACE1"	chr6	-	104777012	104777321	104777012	104777097	104777205	104777321
24359	"ENSG00000085382.12"	"HACE1"	chr6	-	104777012	104777321	104777012	104777110	104777205	104777321
24360	"ENSG00000085382.12"	"HACE1"	chr6	-	104784984	104787414	104784984	104785319	104787397	104787414
24361	"ENSG00000085382.12"	"HACE1"	chr6	-	104850510	104850996	104850510	104850541	104850906	104850996
24362	"ENSG00000085382.12"	"HACE1"	chr6	-	104850510	104850996	104850510	104850602	104850906	104850996
24363	"ENSG00000286112.1"	"KYAT1"	chr9	-	128823795	128824174	128823795	128823863	128824071	128824174
24364	"ENSG00000286112.1"	"KYAT1"	chr9	-	128823795	128824174	128823795	128823894	128824071	128824174
24365	"ENSG00000286112.1"	"KYAT1"	chr9	-	128824770	128825201	128824770	128824869	128824976	128825201
24366	"ENSG00000286112.1"	"KYAT1"	chr9	-	128826021	128826446	128826021	128826152	128826297	128826446
24367	"ENSG00000286112.1"	"KYAT1"	chr9	-	128826021	128826446	128826021	128826152	128826383	128826446
24368	"ENSG00000286112.1"	"KYAT1"	chr9	-	128826297	128826629	128826297	128826433	128826539	128826629
24369	"ENSG00000286112.1"	"KYAT1"	chr9	-	128826297	128826629	128826297	128826446	128826539	128826629
24370	"ENSG00000286112.1"	"KYAT1"	chr9	-	128828548	128828860	128828548	128828639	128828734	128828860
24371	"ENSG00000286112.1"	"KYAT1"	chr9	-	128832290	128832728	128832290	128832475	128832595	128832728
24372	"ENSG00000286112.1"	"KYAT1"	chr9	-	128832290	128832728	128832290	128832475	128832633	128832728
24373	"ENSG00000286112.1"	"KYAT1"	chr9	-	128833386	128833826	128833386	128833643	128833739	128833826
24374	"ENSG00000286112.1"	"KYAT1"	chr9	-	128833386	128833826	128833386	128833664	128833739	128833826
24375	"ENSG00000162458.13"	"FBLIM1"	chr1	+	15764495	15764685	15764495	15764547	15764665	15764685
24376	"ENSG00000162458.13"	"FBLIM1"	chr1	+	15764665	15765027	15764665	15764685	15764963	15765027
24377	"ENSG00000162458.13"	"FBLIM1"	chr1	+	15777014	15777280	15777014	15777078	15777169	15777280
24378	"ENSG00000129128.13"	"SPCS3"	chr4	+	176319990	176322243	176319990	176320190	176322169	176322243
24379	"ENSG00000129128.13"	"SPCS3"	chr4	+	176319990	176322243	176319990	176320477	176322169	176322243
24380	"ENSG00000138600.11"	"SPPL2A"	chr15	-	50732602	50736202	50732602	50732665	50736100	50736202
24381	"ENSG00000047578.14"	"KATNIP"	chr16	+	27699533	27699877	27699533	27699599	27699745	27699877
24382	"ENSG00000047578.14"	"KATNIP"	chr16	+	27776927	27777368	27776927	27777029	27777268	27777368
24383	"ENSG00000047578.14"	"KATNIP"	chr16	+	27777499	27777969	27777499	27777770	27777880	27777969
24384	"ENSG00000099800.8"	"TIMM13"	chr19	-	2427145	2427586	2427145	2427324	2427413	2427586
24385	"ENSG00000099800.8"	"TIMM13"	chr19	-	2427145	2427586	2427145	2427342	2427413	2427586
24386	"ENSG00000099800.8"	"TIMM13"	chr19	-	2427145	2427538	2427145	2427324	2427458	2427538
24387	"ENSG00000099800.8"	"TIMM13"	chr19	-	2427145	2427538	2427145	2427342	2427458	2427538
24388	"ENSG00000137955.16"	"RABGGTB"	chr1	+	75790151	75790512	75790151	75790274	75790429	75790512
24389	"ENSG00000137955.16"	"RABGGTB"	chr1	+	75790151	75790512	75790151	75790274	75790445	75790512
24390	"ENSG00000134697.13"	"GNL2"	chr1	-	37583693	37583933	37583693	37583781	37583866	37583933
24391	"ENSG00000134697.13"	"GNL2"	chr1	-	37592711	37593190	37592711	37592806	37593098	37593190
24392	"ENSG00000076382.17"	"SPAG5"	chr17	-	28577602	28578088	28577602	28577770	28578009	28578088
24393	"ENSG00000076382.17"	"SPAG5"	chr17	-	28578009	28578752	28578009	28578090	28578338	28578752
24394	"ENSG00000076382.17"	"SPAG5"	chr17	-	28578338	28578735	28578338	28578528	28578671	28578735
24395	"ENSG00000076382.17"	"SPAG5"	chr17	-	28578338	28578752	28578338	28578520	28578671	28578752
24396	"ENSG00000076382.17"	"SPAG5"	chr17	-	28579364	28579777	28579364	28579485	28579750	28579777
24397	"ENSG00000076382.17"	"SPAG5"	chr17	-	28580008	28580386	28580008	28580120	28580357	28580386
24398	"ENSG00000076382.17"	"SPAG5"	chr17	-	28583510	28583985	28583510	28583649	28583762	28583985
24399	"ENSG00000076382.17"	"SPAG5"	chr17	-	28583510	28583985	28583510	28583649	28583852	28583985
24400	"ENSG00000076382.17"	"SPAG5"	chr17	-	28583762	28584252	28583762	28583985	28584149	28584252
24401	"ENSG00000076382.17"	"SPAG5"	chr17	-	28583762	28584252	28583762	28583986	28584149	28584252
24402	"ENSG00000076382.17"	"SPAG5"	chr17	-	28583762	28584252	28583762	28583995	28584149	28584252
24403	"ENSG00000076382.17"	"SPAG5"	chr17	-	28584149	28584466	28584149	28584252	28584332	28584466
24404	"ENSG00000076382.17"	"SPAG5"	chr17	-	28584651	28584929	28584651	28584745	28584842	28584929
24405	"ENSG00000076382.17"	"SPAG5"	chr17	-	28584842	28585215	28584842	28584929	28585101	28585215
24406	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585101	28585407	28585101	28585215	28585318	28585407
24407	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585101	28585407	28585101	28585215	28585334	28585407
24408	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585334	28585653	28585334	28585407	28585533	28585653
24409	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585334	28585653	28585334	28585411	28585533	28585653
24410	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585533	28585950	28585533	28585653	28585858	28585950
24411	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585533	28585950	28585533	28585653	28585863	28585950
24412	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585533	28585950	28585533	28585653	28585874	28585950
24413	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585858	28586182	28585858	28585950	28586089	28586182
24414	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585858	28586182	28585858	28585985	28586089	28586182
24415	"ENSG00000076382.17"	"SPAG5"	chr17	-	28585858	28586182	28585858	28585998	28586089	28586182
24416	"ENSG00000076382.17"	"SPAG5"	chr17	-	28586089	28586523	28586089	28586182	28586424	28586523
24417	"ENSG00000109814.12"	"UGDH"	chr4	-	39505617	39506061	39505617	39505748	39505971	39506061
24418	"ENSG00000178096.9"	"BOLA1"	chr1	+	149899459	149899913	149899459	149899672	149899842	149899913
24419	"ENSG00000178096.9"	"BOLA1"	chr1	+	149899625	149899913	149899625	149899730	149899842	149899913
24420	"ENSG00000162869.16"	"PPP1R21"	chr2	+	48459716	48460153	48459716	48459918	48460094	48460153
24421	"ENSG00000162869.16"	"PPP1R21"	chr2	+	48459716	48460153	48459716	48459930	48460094	48460153
24422	"ENSG00000162869.16"	"PPP1R21"	chr2	+	48505563	48505857	48505563	48505596	48505717	48505857
24423	"ENSG00000237649.8"	"KIFC1"	chr6	+	33398030	33398387	33398030	33398166	33398287	33398387
24424	"ENSG00000237649.8"	"KIFC1"	chr6	+	33403250	33403535	33403250	33403367	33403484	33403535
24425	"ENSG00000237649.8"	"KIFC1"	chr6	+	33406220	33406696	33406220	33406486	33406591	33406696
24426	"ENSG00000237649.8"	"KIFC1"	chr6	+	33409453	33409896	33409453	33409541	33409645	33409896
24427	"ENSG00000122484.9"	"RPAP2"	chr1	+	92300193	92300502	92300193	92300239	92300418	92300502
24428	"ENSG00000115966.18"	"ATF2"	chr2	-	175117989	175118364	175117989	175118118	175118250	175118364
24429	"ENSG00000115966.18"	"ATF2"	chr2	-	175117965	175118369	175117965	175118117	175118250	175118369
24430	"ENSG00000115966.18"	"ATF2"	chr2	-	175126792	175127235	175126792	175127058	175127155	175127235
24431	"ENSG00000141756.20"	"FKBP10"	chr17	+	41813192	41813524	41813192	41813279	41813490	41813524
24432	"ENSG00000141756.20"	"FKBP10"	chr17	+	41816869	41817203	41816869	41816911	41817057	41817203
24433	"ENSG00000141756.20"	"FKBP10"	chr17	+	41818048	41818496	41818048	41818278	41818381	41818496
24434	"ENSG00000141756.20"	"FKBP10"	chr17	+	41818048	41818527	41818048	41818168	41818381	41818527
24435	"ENSG00000141756.20"	"FKBP10"	chr17	+	41819192	41819577	41819192	41819399	41819529	41819577
24436	"ENSG00000141756.20"	"FKBP10"	chr17	+	41819569	41820023	41819569	41819675	41819840	41820023
24437	"ENSG00000141756.20"	"FKBP10"	chr17	+	41820268	41820763	41820268	41820461	41820706	41820763
24438	"ENSG00000141756.20"	"FKBP10"	chr17	+	41820442	41821089	41820442	41820452	41820946	41821089
24439	"ENSG00000141756.20"	"FKBP10"	chr17	+	41820442	41821089	41820442	41820599	41820946	41821089
24440	"ENSG00000141756.20"	"FKBP10"	chr17	+	41820442	41821089	41820442	41820763	41820946	41821089
24441	"ENSG00000141756.20"	"FKBP10"	chr17	+	41820442	41821089	41820442	41820834	41820946	41821089
