ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
15346	"ENSMUSG00000089832.9"	"Shkbp1"	chr7	-	27044597	27044920	27044597	27044753	27044841	27044920
15347	"ENSMUSG00000066406.17"	"Akap13"	chr7	+	75378540	75378899	75378540	75378669	75378781	75378899
15348	"ENSMUSG00000021700.11"	"Rab3c"	chr13	-	110396752	110397240	110396752	110396800	110397012	110397240
15349	"ENSMUSG00000031483.9"	"Erlin2"	chr8	+	27514619	27514955	27514619	27514770	27514861	27514955
15350	"ENSMUSG00000031483.9"	"Erlin2"	chr8	+	27521725	27521996	27521725	27521799	27521931	27521996
15351	"ENSMUSG00000031483.9"	"Erlin2"	chr8	+	27521931	27522353	27521931	27522013	27522261	27522353
15352	"ENSMUSG00000031483.9"	"Erlin2"	chr8	+	27523028	27523503	27523028	27523096	27523413	27523503
15353	"ENSMUSG00000031483.9"	"Erlin2"	chr8	+	27523028	27523503	27523028	27523141	27523413	27523503
15354	"ENSMUSG00000078878.10"	"Gm14305"	chr2	+	176411081	176411996	176411081	176411142	176411703	176411996
15355	"ENSMUSG00000030822.16"	"Prr14"	chr7	+	127072751	127073158	127072751	127072892	127072968	127073158
15356	"ENSMUSG00000039086.10"	"Ss18l1"	chr2	+	179694743	179695186	179694743	179694835	179695101	179695186
15357	"ENSMUSG00000026312.18"	"Cdh7"	chr1	+	109910745	109911237	109910745	109910871	109910974	109911237
15358	"ENSMUSG00000026312.18"	"Cdh7"	chr1	+	109910958	109911621	109910958	109911237	109911350	109911621
15359	"ENSMUSG00000026312.18"	"Cdh7"	chr1	+	109910958	109911621	109910958	109911250	109911350	109911621
15360	"ENSMUSG00000026312.18"	"Cdh7"	chr1	+	109910958	109911621	109910958	109911250	109911372	109911621
15361	"ENSMUSG00000002107.20"	"Celf2"	chr2	-	6629209	6629530	6629209	6629383	6629481	6629530
15362	"ENSMUSG00000035842.11"	"Ddx11"	chr17	+	66440211	66440517	66440211	66440257	66440430	66440517
15363	"ENSMUSG00000027177.15"	"Hipk3"	chr2	-	104264682	104265059	104264682	104264844	104264934	104265059
15364	"ENSMUSG00000027177.15"	"Hipk3"	chr2	-	104264934	104265390	104264934	104265062	104265280	104265390
15365	"ENSMUSG00000027177.15"	"Hipk3"	chr2	-	104270208	104270637	104270208	104270319	104270550	104270637
15366	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128109453	128109901	128109453	128109491	128109574	128109901
15367	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128109453	128109901	128109453	128109491	128109722	128109901
15368	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128109574	128109901	128109574	128109625	128109722	128109901
15369	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128109722	128112391	128109722	128109901	128112136	128112391
15370	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128109722	128112391	128109722	128109931	128112136	128112391
15371	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128114494	128116393	128114494	128114646	128116086	128116393
15372	"ENSMUSG00000056211.14"	"R3hdm1"	chr1	+	128134728	128139096	128134728	128135162	128138941	128139096
15373	"ENSMUSG00000009555.17"	"Cdk9"	chr2	-	32599478	32599956	32599478	32599541	32599784	32599956
15374	"ENSMUSG00000009555.17"	"Cdk9"	chr2	-	32599478	32599956	32599478	32599570	32599784	32599956
15375	"ENSMUSG00000009555.17"	"Cdk9"	chr2	-	32599478	32599956	32599478	32599624	32599784	32599956
15376	"ENSMUSG00000009555.17"	"Cdk9"	chr2	-	32599784	32600236	32599784	32599956	32600054	32600236
15377	"ENSMUSG00000009555.17"	"Cdk9"	chr2	-	32600488	32600803	32600488	32600579	32600669	32600803
15378	"ENSMUSG00000009555.17"	"Cdk9"	chr2	-	32600488	32600803	32600488	32600579	32600708	32600803
15379	"ENSMUSG00000041058.16"	"Wwp1"	chr4	-	19627632	19627951	19627632	19627773	19627871	19627951
15380	"ENSMUSG00000041058.16"	"Wwp1"	chr4	-	19640038	19640279	19640038	19640080	19640194	19640279
15381	"ENSMUSG00000041058.16"	"Wwp1"	chr4	-	19640038	19640415	19640038	19640279	19640360	19640415
15382	"ENSMUSG00000041058.16"	"Wwp1"	chr4	-	19661965	19662256	19661965	19662032	19662121	19662256
15383	"ENSMUSG00000097726.9"	"9530036O11Rik"	chr5	+	28877516	28877911	28877516	28877706	28877838	28877911
15384	"ENSMUSG00000097726.9"	"9530036O11Rik"	chr5	+	28877516	28879105	28877516	28877911	28879016	28879105
15385	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109261	25109570	25109261	25109434	25109525	25109570
15386	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109256	25109726	25109256	25109434	25109541	25109726
15387	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109541	25109909	25109541	25109729	25109791	25109909
15388	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109541	25109909	25109541	25109729	25109834	25109909
15389	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109806	25110110	25109806	25109909	25109961	25110110
15390	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109806	25110110	25109806	25109909	25110002	25110110
15391	"ENSMUSG00000024160.18"	"Spsb3"	chr17	+	25109806	25110110	25109806	25109909	25110037	25110110
15392	"ENSMUSG00000038332.14"	"Sesn1"	chr10	+	41771760	41772201	41771760	41771790	41772018	41772201
15393	"ENSMUSG00000027165.17"	"Iftap"	chr2	-	101440727	101441020	101440727	101440795	101440868	101441020
15394	"ENSMUSG00000027165.17"	"Iftap"	chr2	-	101440727	101441020	101440727	101440798	101440868	101441020
15395	"ENSMUSG00000089847.9"	"Timm10b"	chr7	+	105289654	105290098	105289654	105289829	105289968	105290098
15396	"ENSMUSG00000089847.9"	"Timm10b"	chr7	+	105289773	105290098	105289773	105289882	105289968	105290098
15397	"ENSMUSG00000089847.9"	"Timm10b"	chr7	+	105289796	105290098	105289796	105289829	105290019	105290098
15398	"ENSMUSG00000089847.9"	"Timm10b"	chr7	+	105289968	105290435	105289968	105290064	105290206	105290435
15399	"ENSMUSG00000089847.9"	"Timm10b"	chr7	+	105289968	105290435	105289968	105290064	105290237	105290435
15400	"ENSMUSG00000020231.16"	"Dip2a"	chr10	-	76105937	76106384	76105937	76105995	76106229	76106384
15401	"ENSMUSG00000020231.16"	"Dip2a"	chr10	-	76115539	76115800	76115539	76115604	76115690	76115800
15402	"ENSMUSG00000020231.16"	"Dip2a"	chr10	-	76121977	76122322	76121977	76122101	76122195	76122322
15403	"ENSMUSG00000039678.13"	"Tbc1d13"	chr2	+	30026684	30026913	30026684	30026725	30026879	30026913
15404	"ENSMUSG00000039678.13"	"Tbc1d13"	chr2	+	30038638	30039000	30038638	30038795	30038942	30039000
15405	"ENSMUSG00000018841.18"	"Rad51d"	chr11	-	82780494	82780926	82780494	82780636	82780795	82780926
15406	"ENSMUSG00000018008.9"	"Cyth4"	chr15	+	78488835	78489233	78488835	78488900	78489059	78489233
15407	"ENSMUSG00000018008.9"	"Cyth4"	chr15	+	78489059	78490113	78489059	78489233	78490046	78490113
15408	"ENSMUSG00000032757.7"	"Bet1"	chr6	-	4080317	4082582	4080317	4080437	4082457	4082582
15409	"ENSMUSG00000027184.15"	"Caprin1"	chr2	-	103598750	103599245	103598750	103598814	103599147	103599245
15410	"ENSMUSG00000027184.15"	"Caprin1"	chr2	-	103598794	103599248	103598794	103598826	103599147	103599248
15411	"ENSMUSG00000027184.15"	"Caprin1"	chr2	-	103603013	103603462	103603013	103603163	103603318	103603462
15412	"ENSMUSG00000027184.15"	"Caprin1"	chr2	-	103605761	103606110	103605761	103605843	103605954	103606110
15413	"ENSMUSG00000027184.15"	"Caprin1"	chr2	-	103605954	103606354	103605954	103606110	103606278	103606354
15414	"ENSMUSG00000032131.17"	"Abcg4"	chr9	-	44190599	44191029	44190599	44190714	44190831	44191029
15415	"ENSMUSG00000026247.14"	"Ecel1"	chr1	-	87078198	87078409	87078198	87078250	87078327	87078409
15416	"ENSMUSG00000026247.14"	"Ecel1"	chr1	-	87080540	87080962	87080540	87080665	87080841	87080962
15417	"ENSMUSG00000026247.14"	"Ecel1"	chr1	-	87080841	87081103	87080841	87080934	87081022	87081103
15418	"ENSMUSG00000035576.14"	"L3mbtl1"	chr2	+	162788001	162788447	162788001	162788136	162788308	162788447
15419	"ENSMUSG00000035576.14"	"L3mbtl1"	chr2	+	162806346	162806751	162806346	162806498	162806610	162806751
15420	"ENSMUSG00000035576.14"	"L3mbtl1"	chr2	+	162806610	162806998	162806610	162806751	162806921	162806998
15421	"ENSMUSG00000045349.16"	"Sh2d5"	chr4	+	137977774	137978204	137977774	137977819	137978082	137978204
15422	"ENSMUSG00000045349.16"	"Sh2d5"	chr4	+	137980922	137981247	137980922	137981000	137981141	137981247
15423	"ENSMUSG00000045349.16"	"Sh2d5"	chr4	+	137984045	137984600	137984045	137984161	137984425	137984600
15424	"ENSMUSG00000027500.11"	"Stmn2"	chr3	+	8625325	8626666	8625325	8625396	8626403	8626666
15425	"ENSMUSG00000042570.16"	"Mier2"	chr10	-	79377501	79378315	79377501	79377693	79378238	79378315
15426	"ENSMUSG00000042570.16"	"Mier2"	chr10	-	79378211	79378555	79378211	79378315	79378430	79378555
15427	"ENSMUSG00000042570.16"	"Mier2"	chr10	-	79384707	79385138	79384707	79384737	79385017	79385138
15428	"ENSMUSG00000042570.16"	"Mier2"	chr10	-	79384714	79385138	79384714	79384743	79385017	79385138
15429	"ENSMUSG00000062006.13"	"Rpl34"	chr3	-	130522877	130523995	130522877	130522951	130523600	130523995
15430	"ENSMUSG00000057230.15"	"Aak1"	chr6	+	86926523	86926932	86926523	86926627	86926856	86926932
15431	"ENSMUSG00000025326.13"	"Ube3a"	chr7	+	58896920	58897182	58896920	58896965	58897039	58897182
15432	"ENSMUSG00000025326.13"	"Ube3a"	chr7	+	58896920	58897182	58896920	58896985	58897039	58897182
15433	"ENSMUSG00000046169.11"	"Adamts6"	chr13	+	104581306	104581719	104581306	104581461	104581651	104581719
15434	"ENSMUSG00000005510.10"	"Ndufs3"	chr2	-	90728639	90729068	90728639	90728847	90728980	90729068
15435	"ENSMUSG00000005510.10"	"Ndufs3"	chr2	-	90734496	90734986	90734496	90734832	90734927	90734986
15436	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24677591	24678430	24677591	24678000	24678338	24678430
15437	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24678338	24678787	24678338	24678430	24678719	24678787
15438	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24678338	24678787	24678338	24678430	24678720	24678787
15439	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24696745	24697055	24696745	24696825	24696937	24697055
15440	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24698093	24698438	24698093	24698233	24698324	24698438
15441	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24699995	24700400	24699995	24700205	24700344	24700400
15442	"ENSMUSG00000040907.16"	"Atp1a3"	chr7	-	24700344	24700582	24700344	24700404	24700496	24700582
15443	"ENSMUSG00000026270.12"	"Capn10"	chr1	+	92872394	92872825	92872394	92872619	92872738	92872825
15444	"ENSMUSG00000026270.12"	"Capn10"	chr1	+	92874502	92874982	92874502	92874695	92874936	92874982
15445	"ENSMUSG00000079426.14"	"Arpc4"	chr6	+	113357445	113357805	113357445	113357591	113357686	113357805
15446	"ENSMUSG00000042524.15"	"Sun2"	chr15	-	79610742	79611123	79610742	79610835	79610991	79611123
15447	"ENSMUSG00000020919.12"	"Stat5b"	chr11	-	100689059	100689542	100689059	100689211	100689416	100689542
15448	"ENSMUSG00000054199.19"	"Gon4l"	chr3	+	88810044	88810408	88810044	88810207	88810288	88810408
15449	"ENSMUSG00000030304.12"	"Ergic2"	chr6	-	148083142	148083413	148083142	148083237	148083385	148083413
15450	"ENSMUSG00000003184.16"	"Irf3"	chr7	+	44647749	44648301	44647749	44647802	44648128	44648301
15451	"ENSMUSG00000029223.13"	"Uchl1"	chr5	+	66833584	66833789	66833584	66833665	66833741	66833789
15452	"ENSMUSG00000029223.13"	"Uchl1"	chr5	+	66833433	66833789	66833433	66833665	66833778	66833789
15453	"ENSMUSG00000039632.14"	"Odad3"	chr9	-	21906322	21906671	21906322	21906424	21906503	21906671
15454	"ENSMUSG00000015656.18"	"Hspa8"	chr9	+	40713713	40714187	40713713	40713919	40714035	40714187
15455	"ENSMUSG00000015656.18"	"Hspa8"	chr9	+	40713713	40714187	40713713	40713919	40714085	40714187
15456	"ENSMUSG00000015656.18"	"Hspa8"	chr9	+	40714035	40714322	40714035	40714187	40714269	40714322
15457	"ENSMUSG00000021830.15"	"Txndc16"	chr14	-	45442578	45442873	45442578	45442691	45442798	45442873
15458	"ENSMUSG00000005667.9"	"Mthfd2"	chr6	-	83302392	83302890	83302392	83302488	83302696	83302890
15459	"ENSMUSG00000027131.4"	"Emc4"	chr2	-	112194136	112194580	112194136	112194297	112194496	112194580
15460	"ENSMUSG00000027132.4"	"Katnbl1"	chr2	+	112238605	112238958	112238605	112238778	112238868	112238958
15461	"ENSMUSG00000010608.16"	"Rbm25"	chr12	+	83698060	83698520	83698060	83698218	83698419	83698520
15462	"ENSMUSG00000010608.16"	"Rbm25"	chr12	+	83714867	83715257	83714867	83715082	83715192	83715257
15463	"ENSMUSG00000057378.16"	"Ryr3"	chr2	-	112471472	112471940	112471472	112471483	112471897	112471940
15464	"ENSMUSG00000057378.16"	"Ryr3"	chr2	-	112752623	112752891	112752623	112752664	112752769	112752891
15465	"ENSMUSG00000028743.8"	"Akr7a5"	chr4	+	139044000	139044344	139044000	139044117	139044244	139044344
15466	"ENSMUSG00000004892.14"	"Bcan"	chr3	-	87904879	87905162	87904879	87904962	87905051	87905162
15467	"ENSMUSG00000049299.15"	"Trappc1"	chr11	+	69214805	69215234	69214805	69214892	69214983	69215234
15468	"ENSMUSG00000049299.15"	"Trappc1"	chr11	+	69214888	69215234	69214888	69215082	69215220	69215234
15469	"ENSMUSG00000092201.9"	"Gjd2os"	chr2	+	113844255	113844591	113844255	113844378	113844479	113844591
15470	"ENSMUSG00000092201.9"	"Gjd2os"	chr2	+	113847472	113847753	113847472	113847514	113847640	113847753
15471	"ENSMUSG00000043716.14"	"Rpl7"	chr1	-	16173391	16173908	16173391	16173596	16173733	16173908
15472	"ENSMUSG00000020888.17"	"Dvl2"	chr11	+	69897805	69898346	69897805	69898172	69898278	69898346
15473	"ENSMUSG00000020888.17"	"Dvl2"	chr11	+	69899106	69899481	69899106	69899286	69899462	69899481
15474	"ENSMUSG00000020888.17"	"Dvl2"	chr11	+	69899462	69899821	69899462	69899481	69899602	69899821
15475	"ENSMUSG00000040321.4"	"Zfp770"	chr2	-	114031435	114031921	114031435	114031533	114031817	114031921
15476	"ENSMUSG00000032525.16"	"Nktr"	chr9	+	121573054	121573339	121573054	121573210	121573293	121573339
15477	"ENSMUSG00000032525.16"	"Nktr"	chr9	+	121580280	121580828	121580280	121580475	121580732	121580828
15478	"ENSMUSG00000032525.16"	"Nktr"	chr9	+	121581412	121581893	121581412	121581529	121581862	121581893
15479	"ENSMUSG00000021374.11"	"Nup153"	chr13	-	46866108	46866379	46866108	46866237	46866316	46866379
15480	"ENSMUSG00000040857.16"	"Erf"	chr7	-	24949797	24950186	24949797	24949853	24950003	24950186
15481	"ENSMUSG00000027210.21"	"Meis2"	chr2	-	115697063	115697385	115697063	115697129	115697290	115697385
15482	"ENSMUSG00000027210.21"	"Meis2"	chr2	-	115697356	115697824	115697356	115697385	115697749	115697824
15483	"ENSMUSG00000018774.14"	"Cd68"	chr11	-	69555576	69556009	69555576	69555747	69555860	69556009
15484	"ENSMUSG00000018774.14"	"Cd68"	chr11	-	69555860	69556214	69555860	69555939	69556072	69556214
15485	"ENSMUSG00000032812.19"	"Arap1"	chr7	+	101034608	101035016	101034608	101034631	101034758	101035016
15486	"ENSMUSG00000032812.19"	"Arap1"	chr7	+	101035601	101036045	101035601	101035748	101035996	101036045
15487	"ENSMUSG00000032812.19"	"Arap1"	chr7	+	101053192	101053632	101053192	101053285	101053486	101053632
15488	"ENSMUSG00000021952.18"	"Xpo4"	chr14	-	57880538	57880962	57880538	57880680	57880791	57880962
15489	"ENSMUSG00000050043.17"	"Tmx2"	chr2	-	84503367	84503662	84503367	84503497	84503597	84503662
15490	"ENSMUSG00000050043.17"	"Tmx2"	chr2	-	84503597	84503947	84503597	84503663	84503843	84503947
15491	"ENSMUSG00000009418.18"	"Nav1"	chr1	-	135380930	135381645	135380930	135381026	135381570	135381645
15492	"ENSMUSG00000009418.18"	"Nav1"	chr1	-	135381570	135381880	135381570	135381646	135381782	135381880
15493	"ENSMUSG00000009418.18"	"Nav1"	chr1	-	135381570	135381880	135381570	135381664	135381782	135381880
15494	"ENSMUSG00000009418.18"	"Nav1"	chr1	-	135381782	135382276	135381782	135381880	135382171	135382276
15495	"ENSMUSG00000009418.18"	"Nav1"	chr1	-	135382171	135382604	135382171	135382340	135382428	135382604
15496	"ENSMUSG00000009418.18"	"Nav1"	chr1	-	135388081	135388552	135388081	135388193	135388428	135388552
15497	"ENSMUSG00000040061.18"	"Plcb2"	chr2	-	118546078	118546535	118546078	118546163	118546484	118546535
15498	"ENSMUSG00000028803.19"	"Nipal3"	chr4	-	135222105	135222349	135222105	135222111	135222301	135222349
15499	"ENSMUSG00000040035.15"	"Disp2"	chr2	+	118616526	118617868	118616526	118616845	118617752	118617868
15500	"ENSMUSG00000040035.15"	"Disp2"	chr2	+	118618497	118620530	118618497	118618595	118620096	118620530
15501	"ENSMUSG00000040035.15"	"Disp2"	chr2	+	118618497	118620530	118618497	118618595	118620482	118620530
15502	"ENSMUSG00000001119.8"	"Col6a1"	chr10	-	76548602	76549055	76548602	76548707	76549018	76549055
15503	"ENSMUSG00000030083.12"	"Abtb1"	chr6	-	88813666	88814032	88813666	88813707	88813800	88814032
15504	"ENSMUSG00000030083.12"	"Abtb1"	chr6	-	88815361	88815681	88815361	88815460	88815619	88815681
15505	"ENSMUSG00000030083.12"	"Abtb1"	chr6	-	88815839	88816062	88815839	88815943	88816027	88816062
15506	"ENSMUSG00000030083.12"	"Abtb1"	chr6	-	88815839	88816212	88815839	88815943	88816166	88816212
15507	"ENSMUSG00000030083.12"	"Abtb1"	chr6	-	88817691	88817882	88817691	88817747	88817820	88817882
15508	"ENSMUSG00000034586.15"	"Hid1"	chr11	-	115239740	115240003	115239740	115239784	115239911	115240003
15509	"ENSMUSG00000034586.15"	"Hid1"	chr11	-	115245225	115245437	115245225	115245304	115245411	115245437
15510	"ENSMUSG00000034586.15"	"Hid1"	chr11	-	115245850	115246239	115245850	115245941	115246119	115246239
15511	"ENSMUSG00000026626.12"	"Ppp2r5a"	chr1	-	191086070	191086361	191086070	191086172	191086295	191086361
15512	"ENSMUSG00000026626.12"	"Ppp2r5a"	chr1	-	191086727	191087045	191086727	191086855	191086938	191087045
15513	"ENSMUSG00000001998.16"	"Ap4e1"	chr2	+	126856089	126856444	126856089	126856213	126856335	126856444
15514	"ENSMUSG00000001998.16"	"Ap4e1"	chr2	+	126888756	126889061	126888756	126888878	126888962	126889061
15515	"ENSMUSG00000098789.8"	"Jmjd7"	chr2	+	119860538	119860791	119860538	119860692	119860769	119860791
15516	"ENSMUSG00000030279.16"	"C2cd5"	chr6	-	142964697	142965155	142964697	142964799	142965053	142965155
15517	"ENSMUSG00000030279.16"	"C2cd5"	chr6	-	142973038	142974972	142973038	142973430	142974885	142974972
15518	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38074005	38074819	38074005	38074151	38074431	38074819
15519	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38074005	38074819	38074005	38074469	38074760	38074819
15520	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38074005	38074819	38074005	38074487	38074760	38074819
15521	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38074431	38074819	38074431	38074639	38074760	38074819
15522	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38076508	38076830	38076508	38076573	38076730	38076830
15523	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38076730	38077262	38076730	38076830	38077181	38077262
15524	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38076730	38077262	38076730	38076855	38077181	38077262
15525	"ENSMUSG00000024454.17"	"Hdac3"	chr18	-	38076730	38077262	38076730	38077087	38077181	38077262
15526	"ENSMUSG00000027296.8"	"Itpka"	chr2	+	119579589	119580059	119579589	119579767	119579842	119580059
15527	"ENSMUSG00000027296.8"	"Itpka"	chr2	+	119580574	119580870	119580574	119580676	119580820	119580870
15528	"ENSMUSG00000027296.8"	"Itpka"	chr2	+	119580533	119581029	119580533	119580676	119580957	119581029
15529	"ENSMUSG00000027296.8"	"Itpka"	chr2	+	119580533	119581029	119580533	119580686	119580957	119581029
15530	"ENSMUSG00000027296.8"	"Itpka"	chr2	+	119580533	119581029	119580533	119580870	119580957	119581029
15531	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119582546	119583079	119582546	119582637	119582846	119583079
15532	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119582846	119583268	119582846	119583079	119583175	119583268
15533	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119583175	119583568	119583175	119583268	119583406	119583568
15534	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119583594	119583972	119583594	119583724	119583895	119583972
15535	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119583895	119584186	119583895	119583972	119584095	119584186
15536	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119583895	119584186	119583895	119584010	119584095	119584186
15537	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119584648	119585128	119584648	119584845	119585058	119585128
15538	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119588727	119589165	119588727	119588884	119589004	119589165
15539	"ENSMUSG00000033902.13"	"Mapkbp1"	chr2	+	119843378	119843799	119843378	119843575	119843781	119843799
15540	"ENSMUSG00000033902.13"	"Mapkbp1"	chr2	+	119848040	119848358	119848040	119848132	119848236	119848358
15541	"ENSMUSG00000033902.13"	"Mapkbp1"	chr2	+	119848974	119849466	119848974	119849080	119849402	119849466
15542	"ENSMUSG00000033902.13"	"Mapkbp1"	chr2	+	119852862	119853261	119852862	119853012	119853176	119853261
15543	"ENSMUSG00000027291.16"	"Vps39"	chr2	-	120151132	120151476	120151132	120151267	120151367	120151476
15544	"ENSMUSG00000027291.16"	"Vps39"	chr2	-	120152090	120152473	120152090	120152136	120152338	120152473
15545	"ENSMUSG00000027291.16"	"Vps39"	chr2	-	120154671	120155149	120154671	120154770	120155111	120155149
15546	"ENSMUSG00000027291.16"	"Vps39"	chr2	-	120168946	120169255	120168946	120169067	120169161	120169255
15547	"ENSMUSG00000062646.13"	"Ganc"	chr2	+	120241634	120242024	120241634	120241815	120241915	120242024
15548	"ENSMUSG00000057672.17"	"Pkn1"	chr8	-	84397550	84398045	84397550	84397658	84397736	84398045
15549	"ENSMUSG00000057672.17"	"Pkn1"	chr8	-	84397550	84398045	84397550	84397658	84397927	84398045
15550	"ENSMUSG00000057672.17"	"Pkn1"	chr8	-	84398535	84398879	84398535	84398598	84398780	84398879
15551	"ENSMUSG00000057672.17"	"Pkn1"	chr8	-	84398535	84398879	84398535	84398598	84398784	84398879
15552	"ENSMUSG00000057672.17"	"Pkn1"	chr8	-	84407624	84407918	84407624	84407726	84407808	84407918
15553	"ENSMUSG00000027272.6"	"Ubr1"	chr2	-	120701469	120701864	120701469	120701526	120701812	120701864
15554	"ENSMUSG00000033486.15"	"Catsper2"	chr2	-	121236809	121237197	121236809	121236934	121237187	121237197
15555	"ENSMUSG00000015120.17"	"Ube2i"	chr17	-	25488159	25488453	25488159	25488249	25488353	25488453
15556	"ENSMUSG00000015120.17"	"Ube2i"	chr17	-	25488159	25488453	25488159	25488239	25488376	25488453
15557	"ENSMUSG00000015120.17"	"Ube2i"	chr17	-	25488159	25488453	25488159	25488249	25488376	25488453
15558	"ENSMUSG00000039318.13"	"Rab3gap2"	chr1	+	184990694	184991147	184990694	184990822	184991068	184991147
15559	"ENSMUSG00000027245.12"	"Hypk"	chr2	+	121288126	121288524	121288126	121288182	121288466	121288524
15560	"ENSMUSG00000027245.12"	"Hypk"	chr2	+	121288466	121288787	121288466	121288524	121288629	121288787
15561	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27154055	27154338	27154055	27154128	27154222	27154338
15562	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27154513	27154788	27154513	27154609	27154723	27154788
15563	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27154723	27155016	27154723	27154788	27154892	27155016
15564	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27154858	27155165	27154858	27155016	27155097	27155165
15565	"ENSMUSG00000024193.9"	"Phf1"	chr17	+	27155514	27155839	27155514	27155654	27155744	27155839
15566	"ENSMUSG00000005611.16"	"Irag1"	chr7	-	110527007	110527459	110527007	110527078	110527421	110527459
15567	"ENSMUSG00000070034.14"	"Sp110"	chr1	-	85512623	85514016	85512623	85512776	85513935	85514016
15568	"ENSMUSG00000070034.14"	"Sp110"	chr1	-	85512623	85514016	85512623	85512785	85513935	85514016
15569	"ENSMUSG00000034973.17"	"Dop1a"	chr9	+	86388460	86388953	86388460	86388572	86388923	86388953
15570	"ENSMUSG00000027206.14"	"Cops2"	chr2	-	125684352	125684616	125684352	125684430	125684541	125684616
15571	"ENSMUSG00000062647.17"	"Rpl7a"	chr2	+	26802000	26802457	26802000	26802171	26802304	26802457
15572	"ENSMUSG00000062647.17"	"Rpl7a"	chr2	+	26802000	26802457	26802000	26802167	26802377	26802457
15573	"ENSMUSG00000062647.17"	"Rpl7a"	chr2	+	26802000	26802457	26802000	26802171	26802377	26802457
15574	"ENSMUSG00000062647.17"	"Rpl7a"	chr2	+	26802334	26802813	26802334	26802457	26802682	26802813
15575	"ENSMUSG00000062647.17"	"Rpl7a"	chr2	+	26802682	26803069	26802682	26802813	26802970	26803069
15576	"ENSMUSG00000062647.17"	"Rpl7a"	chr2	+	26802970	26803330	26802970	26803069	26803176	26803330
15577	"ENSMUSG00000062098.12"	"Btbd3"	chr2	+	138120412	138121177	138120412	138120564	138120885	138121177
15578	"ENSMUSG00000062098.12"	"Btbd3"	chr2	+	138120412	138121177	138120412	138120596	138120885	138121177
15579	"ENSMUSG00000025142.19"	"Aspscr1"	chr11	+	120599806	120600268	120599806	120600072	120600169	120600268
15580	"ENSMUSG00000026158.12"	"Ogfrl1"	chr1	-	23418052	23419882	23418052	23418139	23419874	23419882
15581	"ENSMUSG00000027087.12"	"Itgav"	chr2	+	83598638	83598924	83598638	83598682	83598833	83598924
15582	"ENSMUSG00000027087.12"	"Itgav"	chr2	+	83598833	83599092	83598833	83598924	83599035	83599092
15583	"ENSMUSG00000027087.12"	"Itgav"	chr2	+	83600396	83600735	83600396	83600449	83600573	83600735
15584	"ENSMUSG00000027087.12"	"Itgav"	chr2	+	83633223	83633682	83633223	83633346	83633583	83633682
15585	"ENSMUSG00000027087.12"	"Itgav"	chr2	+	83633583	83637260	83633583	83633682	83636976	83637260
15586	"ENSMUSG00000056342.17"	"Usp34"	chr11	+	23342530	23342942	23342530	23342570	23342841	23342942
15587	"ENSMUSG00000056342.17"	"Usp34"	chr11	+	23353561	23353895	23353561	23353681	23353811	23353895
15588	"ENSMUSG00000056342.17"	"Usp34"	chr11	+	23353561	23353895	23353561	23353682	23353811	23353895
15589	"ENSMUSG00000056342.17"	"Usp34"	chr11	+	23371116	23371366	23371116	23371153	23371245	23371366
